innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
24GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,211.85,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,213.16,oltp_read_write,64,5000000,4
24GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,211.54,oltp_read_write,64,5000000,4
24GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,209.06,oltp_read_write,64,5000000,4
24GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,216.52,oltp_read_write,64,5000000,4
1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,212.72,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,210.87,oltp_read_write,64,5000000,4
1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,221.94,oltp_read_write,64,5000000,4
1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,210.36,oltp_read_write,64,5000000,4
1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,211.82,oltp_read_write,64,5000000,4
2GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,209.89,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,216.5,oltp_read_write,64,5000000,4
2GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,220.17,oltp_read_write,64,5000000,4
2GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,212.12,oltp_read_write,64,5000000,4
2GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,212.29,oltp_read_write,64,5000000,4
3GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,190.1,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,203.6,oltp_read_write,64,5000000,4
3GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,208.21,oltp_read_write,64,5000000,4
3GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,200.31,oltp_read_write,64,5000000,4
3GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,209.11,oltp_read_write,64,5000000,4
4GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,196.92,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,204.23,oltp_read_write,64,5000000,4
4GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,193.22,oltp_read_write,64,5000000,4
4GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,205.14,oltp_read_write,64,5000000,4
4GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,200.43,oltp_read_write,64,5000000,4
6GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,207.22,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,209.67,oltp_read_write,64,5000000,4
6GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,210.5,oltp_read_write,64,5000000,4
6GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,214.75,oltp_read_write,64,5000000,4
6GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,212.11,oltp_read_write,64,5000000,4
8GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,222.37,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,215.74,oltp_read_write,64,5000000,4
8GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,214.93,oltp_read_write,64,5000000,4
8GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,227.25,oltp_read_write,64,5000000,4
8GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,216.83,oltp_read_write,64,5000000,4
9GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,217.17,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,219.96,oltp_read_write,64,5000000,4
9GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,220.25,oltp_read_write,64,5000000,4
9GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,218.95,oltp_read_write,64,5000000,4
9GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,229.72,oltp_read_write,64,5000000,4
12GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,220.33,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,222.62,oltp_read_write,64,5000000,4
12GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,222.4,oltp_read_write,64,5000000,4
12GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,221.52,oltp_read_write,64,5000000,4
12GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,230.99,oltp_read_write,64,5000000,4
16GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,214.52,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,219.29,oltp_read_write,64,5000000,4
16GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,215.21,oltp_read_write,64,5000000,4
16GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,225.0,oltp_read_write,64,5000000,4
16GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,226.99,oltp_read_write,64,5000000,4
18GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,215.08,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,227.46,oltp_read_write,64,5000000,4
18GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,223.17,oltp_read_write,64,5000000,4
18GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,224.86,oltp_read_write,64,5000000,4
18GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,224.21,oltp_read_write,64,5000000,4
24GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,215.81,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,226.65,oltp_read_write,64,5000000,4
24GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,223.0,oltp_read_write,64,5000000,4
24GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,222.63,oltp_read_write,64,5000000,4
24GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,234.34,oltp_read_write,64,5000000,4
1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,217.5,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,219.15,oltp_read_write,64,5000000,4
1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,231.35,oltp_read_write,64,5000000,4
2GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,225.07,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,220.83,oltp_read_write,64,5000000,4
2GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,224.82,oltp_read_write,64,5000000,4
3GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,211.29,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,211.78,oltp_read_write,64,5000000,4
3GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,213.45,oltp_read_write,64,5000000,4
4GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,194.87,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,201.92,oltp_read_write,64,5000000,4
4GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,197.49,oltp_read_write,64,5000000,4
6GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,205.21,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,206.82,oltp_read_write,64,5000000,4
6GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,205.77,oltp_read_write,64,5000000,4
8GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,222.81,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,221.1,oltp_read_write,64,5000000,4
8GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,232.24,oltp_read_write,64,5000000,4
9GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,225.27,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,228.48,oltp_read_write,64,5000000,4
9GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,232.71,oltp_read_write,64,5000000,4
12GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,237.93,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,230.83,oltp_read_write,64,5000000,4
12GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,234.27,oltp_read_write,64,5000000,4
16GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,226.28,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,222.46,oltp_read_write,64,5000000,4
16GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,232.6,oltp_read_write,64,5000000,4
18GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,236.51,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,223.86,oltp_read_write,64,5000000,4
18GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,233.32,oltp_read_write,64,5000000,4
24GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,234.41,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,230.47,oltp_read_write,64,5000000,4
24GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,238.06,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,215.84,oltp_read_write,64,5000000,4
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,231.62,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,227.88,oltp_read_write,64,5000000,4
2GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,226.16,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,212.86,oltp_read_write,64,5000000,4
3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,213.47,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,213.92,oltp_read_write,64,5000000,4
4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,206.43,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,213.02,oltp_read_write,64,5000000,4
6GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,210.28,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,226.27,oltp_read_write,64,5000000,4
8GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,231.43,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.21,oltp_read_write,64,5000000,4
9GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,232.16,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.99,oltp_read_write,64,5000000,4
12GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,234.7,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,229.72,oltp_read_write,64,5000000,4
16GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,227.22,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,230.34,oltp_read_write,64,5000000,4
18GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,232.95,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,233.22,oltp_read_write,64,5000000,4
24GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,227.42,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,219.25,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,234.55,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,232.19,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,224.02,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,220.38,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,214.8,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,209.56,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,200.25,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,220.03,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,216.38,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,242.12,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.17,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,229.09,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.06,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,241.01,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.69,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,248.55,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,231.49,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,246.88,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,233.57,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,247.07,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.2,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,217.91,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,236.4,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,236.28,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,230.07,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,221.57,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,232.11,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,238.09,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,234.14,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,212.41,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,225.52,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,229.78,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,229.67,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,201.57,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,219.63,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,213.08,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,208.25,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,214.59,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,207.69,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,214.61,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,210.01,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,237.2,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,235.48,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,240.85,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,235.09,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,244.14,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,235.46,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,242.85,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,237.53,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,243.06,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,241.27,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,239.61,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,239.66,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,100,1,25,100,48MB,4000,232.34,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,241.47,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,243.44,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,238.22,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,100,1,25,100,48MB,4000,244.12,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,241.23,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,246.22,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,236.63,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,100,1,25,100,48MB,4000,244.65,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,243.56,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,243.16,oltp_read_write,64,5000000,4
24GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,239.56,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,222.16,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,236.4,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,245.68,oltp_read_write,64,5000000,4
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,246.76,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,226.01,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,232.2,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,230.74,oltp_read_write,64,5000000,4
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,240.49,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,224.69,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,219.0,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,219.54,oltp_read_write,64,5000000,4
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,228.44,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,217.49,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,219.64,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,225.96,oltp_read_write,64,5000000,4
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,233.24,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,220.21,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,220.35,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,224.74,oltp_read_write,64,5000000,4
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,234.09,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,245.22,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,246.67,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,257.52,oltp_read_write,64,5000000,4
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,255.81,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,242.78,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,247.82,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,257.22,oltp_read_write,64,5000000,4
9GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,256.9,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,249.23,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,255.15,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,257.08,oltp_read_write,64,5000000,4
12GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,269.7,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,243.95,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,253.57,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,259.61,oltp_read_write,64,5000000,4
16GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,262.81,oltp_read_write,64,5000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,249.92,oltp_read_write,64,5000000,4
